"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"2279","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","49.28"
"2279","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","80.54"
"2280","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","857.09"
"2280","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.95"
"2281","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2281","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.03"
"2282","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","60.54"
"2282","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","172.10"
"2283","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.06"
"2283","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.89"
"2284","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.50"
"2284","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.61"
"2285","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","55.81"
"2285","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","147.07"
"2286","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","856.96"
"2286","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.92"
"2287","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2287","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.97"
"2288","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","60.93"
"2288","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","196.22"
"2289","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.95"
"2289","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.98"
"2290","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2290","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8"
"2291","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","61.44"
"2291","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","216.70"
"2292","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","863.49"
"2292","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.82"
"2293","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2293","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.84"
"2294","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","61.82"
"2294","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","259.04"
"2295","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.44"
"2295","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.82"
"2296","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2296","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.06"
"2297","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","56.58"
"2297","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","174.18"
"2298","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","862.21"
"2298","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.89"
"2299","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2299","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.10"
"2300","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","91.90"
"2300","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","185.89"
"2301","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.95"
"2301","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.05"
"2302","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2302","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.94"
"2303","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","59.52"
"2303","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","174.27"
"2304","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.82"
"2304","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.05"
"2305","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2305","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.87"
"2306","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","84.61"
"2306","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","270.43"
"2307","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.57"
"2307","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.11"
"2308","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2308","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.19"
"2309","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","59.39"
"2309","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","203.55"
"2310","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.31"
"2310","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.82"
"2311","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2311","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.97"
"2312","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","100.22"
"2312","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","187.26"
"2313","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","863.49"
"2313","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.89"
"2314","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2314","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.97"
"2315","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","50.94"
"2315","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","215.49"
"2316","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","863.74"
"2316","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.70"
"2317","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2317","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.90"
"2318","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","5.38"
"2318","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","189.12"
"2319","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.70"
"2319","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.70"
"2320","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2320","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.03"
"2321","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","51.07"
"2321","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","196.77"
"2322","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.31"
"2322","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.98"
"2323","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2323","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8"
"2324","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","94.98"
"2324","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","167.55"
"2325","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.44"
"2325","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.60"
"2326","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2326","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.90"
"2327","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","61.18"
"2327","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","207.07"
"2328","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.31"
"2328","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.95"
"2329","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"2329","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.10"
"2330","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","59.90"
"2330","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","176.22"
"2331","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.70"
"2331","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.02"
"2332","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
